bowler,momentum_balls,momentum_runs,momentum_pressure_exposure,momentum_weighted_runs,momentum_wickets,momentum_dot_balls,momentum_economy_raw,momentum_dot_rate_raw,momentum_wicket_rate_raw,momentum_pressure_exposure_norm,momentum_dot_rate_raw_norm,momentum_wicket_rate_raw_norm,momentum_balls_norm,momentum_eco_temp,momentum_economy_norm,momentum_breaker_score
SP Narine,501,950,1265.1,2390.5,16,124,11.377245508982035,0.24750499001996007,0.031936127744510975,0.7798978940650926,0.6765136393878909,0.24271457085828343,0.7718446601941749,0.1734563659566113,0.8265436340433887,0.6621358513597422
SR Watson,286,607,844.1,1804.5,7,52,12.734265734265735,0.18181818181818182,0.024475524475524476,0.5112316528398214,0.496969696969697,0.18601398601398603,0.42394822006472493,0.2988442258188906,0.7011557741811094,0.5003677296990644
ST Jayasuriya,79,160,231.1,491.2,2,14,12.151898734177216,0.17721518987341772,0.02531645569620253,0.1200382897255903,0.48438818565400843,0.19240506329113924,0.0889967637540453,0.24503386217434775,0.7549661378256523,0.4447197126586718
STR Binny,78,153,171.1,346.0,2,17,11.769230769230768,0.21794871794871795,0.02564102564102564,0.08174856413529036,0.5957264957264957,0.19487179487179487,0.08737864077669902,0.2096755703313078,0.7903244296686922,0.4814322537812241
SW Tait,85,166,257.40000000000003,505.6,3,19,11.717647058823529,0.2235294117647059,0.03529411764705882,0.13682195277600515,0.6109803921568628,0.26823529411764707,0.09870550161812297,0.20490926624002803,0.795090733759972,0.5082266591181481
Sandeep Sharma,405,906,1090.6,2549.1,10,79,13.42222222222222,0.19506172839506172,0.024691358024691357,0.668538608806637,0.5331687242798354,0.18765432098765433,0.6165048543689321,0.3624109951978802,0.6375890048021198,0.5224835432657885
Shahbaz Ahmed,133,310,356.8,844.5,8,25,13.98496240601504,0.18796992481203006,0.06015037593984962,0.2002552648372687,0.5137844611528822,0.45714285714285713,0.17637540453074432,0.41440785271673986,0.5855921472832601,0.4624950052027343
Shahid Afridi,32,58,93.2,167.4,0,7,10.875,0.21875,0.0,0.032035737077217616,0.5979166666666667,0.0,0.012944983818770225,0.12704918032786883,0.8729508196721312,0.45951002564151133
Shakib Al Hasan,211,456,598.0,1340.0,8,38,12.966824644549764,0.18009478672985782,0.037914691943127965,0.35417996171027444,0.49225908372827804,0.28815165876777254,0.30258899676375406,0.32033253049491095,0.679667469505089,0.484255612859808
Shivam Mavi,63,146,187.1,429.8,2,16,13.904761904761905,0.25396825396825395,0.031746031746031744,0.09195915762603701,0.6941798941798941,0.24126984126984127,0.06310679611650485,0.40699737421048887,0.5930026257895111,0.44485645619952485
Simarjeet Singh,41,83,76.7,170.4,3,15,12.146341463414634,0.36585365853658536,0.07317073170731707,0.021506062539885133,1.0,0.5560975609756098,0.02750809061488673,0.24452037366871426,0.7554796263312857,0.6305387967265492
Suyash Sharma,60,117,122.6,221.1,3,14,11.7,0.23333333333333334,0.05,0.050797702616464574,0.6377777777777778,0.38000000000000006,0.058252427184466014,0.20327868852459008,0.7967213114754099,0.525201916440931
Swapnil Singh,35,86,87.0,202.5,1,6,14.742857142857144,0.17142857142857143,0.02857142857142857,0.028079132099553285,0.4685714285714286,0.21714285714285714,0.017799352750809058,0.484436874600809,0.515563125399191,0.3456063709461817
T Natarajan,204,443,623.6999999999999,1393.8,9,45,13.02941176470588,0.22058823529411764,0.04411764705882353,0.3705807275047862,0.6029411764705882,0.33529411764705885,0.29126213592233013,0.3261155430875775,0.6738844569124225,0.5198379639091183
T Shamsi,27,70,78.3,202.2,0,1,15.555555555555555,0.037037037037037035,0.0,0.022527121888959795,0.10123456790123457,0.0,0.004854368932038833,0.5595297234641496,0.44047027653585036,0.1822113878449561
TA Boult,352,848,962.5,2326.7,9,58,14.454545454545455,0.16477272727272727,0.02556818181818182,0.5867900446713467,0.4503787878787879,0.19431818181818183,0.5307443365695793,0.457797046470668,0.542202953529332,0.4529828051926922
TG Southee,181,417,481.2,1138.8999999999999,6,38,13.823204419889501,0.20994475138121546,0.03314917127071823,0.2796426292278239,0.5738489871086556,0.2519337016574586,0.25404530744336573,0.39946151122674967,0.6005384887732503,0.45740625184641215
TK Curran,65,167,205.2,557.3,3,10,15.415384615384617,0.15384615384615385,0.046153846153846156,0.10350989151244416,0.4205128205128205,0.35076923076923083,0.0663430420711974,0.5465780121517827,0.4534219878482173,0.35096504038729154
TM Dilshan,26,51,65.7,140.9,0,8,11.769230769230768,0.3076923076923077,0.0,0.01448627951499681,0.841025641025641,0.0,0.003236245954692553,0.2096755703313078,0.7903244296686922,0.48864221318742146
TM Head,26,75,90.8,266.9,1,3,17.307692307692307,0.11538461538461539,0.038461538461538464,0.030504148053605618,0.31538461538461543,0.2923076923076923,0.003236245954692553,0.7214261148687375,0.27857388513126247,0.23818259150446397
TP Sudhindra,32,76,94.0,222.0,0,9,14.25,0.28125,0.0,0.032546266751754954,0.76875,0.0,0.012944983818770225,0.4388971684053651,0.5611028315946349,0.39312261611517474
TS Mills,39,87,89.2,228.9,2,9,13.384615384615385,0.23076923076923078,0.05128205128205128,0.029483088704530955,0.6307692307692309,0.38974358974358975,0.02427184466019417,0.35893614582139177,0.6410638541786082,0.46538886794001105
TU Deshpande,159,385,366.1,884.7,7,29,14.528301886792454,0.18238993710691823,0.0440251572327044,0.20619017230376518,0.4985324947589098,0.33459119496855344,0.21844660194174756,0.4646120968422236,0.5353879031577764,0.42140080621321113
UT Yadav,346,782,861.5,1984.1,10,83,13.560693641618496,0.2398843930635838,0.028901734104046242,0.5223356732610084,0.6556840077071291,0.21965317919075145,0.5210355987055016,0.37520567180379527,0.6247943281962047,0.5308667798302552
Umar Gul,32,64,88.3,192.6,3,7,12.0,0.21875,0.09375,0.028908742820676455,0.5979166666666667,0.7125,0.012944983818770225,0.23099850968703417,0.7690014903129658,0.5653150609401494
Umran Malik,75,188,194.0,465.2,3,17,15.040000000000001,0.22666666666666666,0.04,0.09636247606892151,0.6195555555555555,0.30400000000000005,0.08252427184466019,0.5118926974664679,0.4881073025335321,0.4044151195669832
V Pratap Singh,34,69,90.5,183.5,2,10,12.176470588235293,0.29411764705882354,0.058823529411764705,0.030312699425654118,0.803921568627451,0.4470588235294118,0.016181229773462785,0.24730428684141303,0.752695713158587,0.5584850493881622
V Sehwag,31,105,87.3,298.7,1,2,20.322580645161292,0.06451612903225806,0.03225806451612903,0.028270580727504786,0.17634408602150536,0.24516129032258066,0.011326860841423946,1.0,0.0,0.09707802372678535
V Shankar,25,60,57.1,138.20000000000002,0,2,14.399999999999999,0.08,0.0,0.00899808551372049,0.21866666666666668,0.0,0.00161812297734628,0.4527570789865869,0.5472429210134131,0.24726330987046793
VG Arora,99,238,218.7,541.2,3,19,14.424242424242424,0.1919191919191919,0.030303030303030304,0.11212507977026165,0.5245791245791246,0.23030303030303031,0.12135922330097088,0.4549970645350674,0.5450029354649326,0.39130484492523687
VR Aaron,135,298,376.9,897.6999999999999,2,33,13.244444444444444,0.24444444444444444,0.014814814814814815,0.21308232291001913,0.6681481481481482,0.1125925925925926,0.1796116504854369,0.3459844345090246,0.6540155654909754,0.4577304008169425
VRV Singh,62,144,172.7,392.1,4,11,13.935483870967744,0.1774193548387097,0.06451612903225806,0.08276962348436502,0.4849462365591398,0.4903225806451613,0.061488673139158574,0.4098360655737705,0.5901639344262295,0.44028428198034986
VS Malik,28,63,78.3,190.4,2,5,13.5,0.17857142857142858,0.07142857142857142,0.022527121888959795,0.48809523809523814,0.5428571428571428,0.006472491909385113,0.36959761549925485,0.6304023845007451,0.4541360340503334
VY Mahesh,38,109,112.4,329.7,0,5,17.210526315789473,0.13157894736842105,0.0,0.0442884492661136,0.35964912280701755,0.0,0.022653721682847898,0.7124480351400109,0.28755196485998913,0.1972496854976467
Vijaykumar Vyshak,63,122,137.9,291.1,6,19,11.619047619047619,0.30158730158730157,0.09523809523809523,0.060561582641991074,0.8243386243386243,0.7238095238095238,0.06310679611650485,0.19579873678234327,0.8042012632176567,0.6446838408485902
WD Parnell,127,272,367.7,769.6,4,34,12.850393700787404,0.2677165354330709,0.031496062992125984,0.20721123165283983,0.7317585301837272,0.2393700787401575,0.16666666666666666,0.30957438069868704,0.690425619301313,0.5098504048813735
WG Jacks,24,58,43.0,101.8,1,1,14.5,0.041666666666666664,0.041666666666666664,0.0,0.11388888888888889,0.31666666666666665,0.0,0.46199701937406856,0.5380029806259314,0.28010659877463157
WPUJC Vaas,51,107,140.5,268.7,3,9,12.588235294117649,0.17647058823529413,0.058823529411764705,0.0622208040842374,0.48235294117647065,0.4470588235294118,0.043689320388349516,0.2853511002016307,0.7146488997983693,0.47071812737668794
Washington Sundar,175,365,442.3,918.8,3,35,12.514285714285716,0.2,0.017142857142857144,0.2548181238034461,0.5466666666666667,0.1302857142857143,0.24433656957928804,0.27851820310836706,0.7214817968916329,0.4651579077741545
Y Venugopal Rao,36,88,90.9,223.5,0,8,14.666666666666668,0.2222222222222222,0.0,0.030567964262922787,0.6074074074074074,0.0,0.019417475728155338,0.4773969200198709,0.5226030799801291,0.3397614738440048
YA Abdulla,37,84,126.10000000000001,268.2,1,10,13.621621621621621,0.2702702702702703,0.02702702702702703,0.05303126994256542,0.7387387387387387,0.20540540540540544,0.021035598705501618,0.3808353808353808,0.6191646191646192,0.44988006933818925
YK Pathan,109,271,235.8,596.1,1,18,14.917431192660551,0.1651376146788991,0.009174311926605505,0.12303765156349714,0.45137614678899085,0.06972477064220184,0.13754045307443366,0.500567412734656,0.499432587265344,0.3276482068323516
YS Chahal,568,1182,1434.9,3018.2,26,113,12.485915492957744,0.198943661971831,0.045774647887323945,0.8882578174856415,0.5437793427230048,0.347887323943662,0.8802588996763755,0.2758968115698661,0.7241031884301339,0.6358100881362321
Yash Dayal,131,307,348.2,860.9,6,31,14.061068702290076,0.2366412213740458,0.04580152671755725,0.19476707083599235,0.6468193384223919,0.3480916030534351,0.17313915857605178,0.42144002912367307,0.5785599708763269,0.4706097679642038
Yash Thakur,104,243,300.3,718.1999999999999,7,19,14.01923076923077,0.18269230769230768,0.0673076923076923,0.16419910657306958,0.49935897435897436,0.5115384615384615,0.12944983818770225,0.4175742290496389,0.5824257709503611,0.4603613502061395
Yuvraj Singh,121,264,321.2,715.5,5,20,13.09090909090909,0.1652892561983471,0.04132231404958678,0.17753669432035737,0.45179063360881544,0.3140495867768595,0.156957928802589,0.33179785936864903,0.668202140631351,0.4430777872908432
Z Khan,261,570,704.6,1543.8,8,52,13.103448275862071,0.19923371647509577,0.03065134099616858,0.422208040842374,0.5445721583652617,0.23295019157088123,0.383495145631068,0.3329564725833807,0.6670435274166193,0.4967686311486526
