batter,pressure_balls,pressure_exposure,total_runs,weighted_runs,total_boundaries,weighted_boundaries,dismissals,weighted_dismissals,pressure_avg_score_per_ball,pressure_adjusted_sr_raw,pressure_boundary_rate_raw,pressure_dismissal_rate_raw,reliability_raw,pressure_adjusted_sr_reliable,pressure_adjusted_sr_reliable_norm,pressure_exposure_norm,pressure_boundary_rate_raw_norm,reliability_raw_norm,pressure_dismissal_rate_norm_temp,pressure_dismissal_rate_norm,batter_clutch_index,death_strike_rate,middle_strike_rate,pp_strike_rate,death_specialist_score,high_rrr_specialist_score,collapse_specialist_score,stabilizer_score,accelerator_score,reliability_label,risk_score_raw,reward_score_raw,risk_score_norm,reward_score_norm,risk_reward_profile,batter_role,strength_tags,weakness_tags,best_phase,death_finish_fit,high_pressure_chase_fit,collapse_situation_fit,controlled_chase_fit,comfortable_chase_fit,neutral_situation_fit
SA Yadav,1182,1486.3,1736,1994.3,248,288.8,54,98.6,1.2574450084602369,134.17883334454686,0.19430801318710894,0.06633923164906143,1182,132.67884511814168,0.5347530263296696,0.39723138484832093,0.40569157904823666,0.42213264932209604,0.1895406618544612,0.8104593381455388,0.49856705557163583,172.97297297297297,148.60557768924303,133.64779874213838,0.44124351291177805,0.5283796516311916,0.40550416288078184,0.420726240027383,0.5281689020799031,High Reliability,0.06633923164906143,87.37962759836935,0.1895406618544612,0.5060349666356443,Low Risk Stabilizer,Clutch Finisher,No Strong Specialist Tag,No Major Weakness Tag,Death,0.4657465774135089,0.5049473023596807,0.43041653367180005,0.4374233103430686,0.4792159274168232,0.47777798500166757
SB Styris,84,129.5,72,98.2,6,6.0,3,10.399999999999999,1.5416666666666667,75.83011583011583,0.04633204633204633,0.0803088803088803,84,83.81108882108856,0.16747356445015604,0.03038987725085167,0.09673569673569675,0.019787467936973252,0.22945394373965797,0.770546056260342,0.16760048155716745,100.0,87.5,61.53846153846154,0.0,0.0,0.0,0.0,0.0,Low Reliability,0.0803088803088803,52.139935145934984,0.22945394373965797,0.14732733675596005,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Death,0.04486824057983785,0.04486824057983785,0.036488216501979476,0.045857613976686515,0.06261766213240325,0.07099768621026163
SC Ganguly,612,650.8,628,635.5,81,75.5,21,38.8,1.0633986928104575,97.64904732636755,0.11601106330669946,0.059618930547019056,612,97.61657573418894,0.2712326110821771,0.17133509976747957,0.24221703823732105,0.21326493220960058,0.17033980156291156,0.8296601984370884,0.29404837979711385,145.9016393442623,101.54320987654322,92.51101321585902,0.0,0.2614946088286636,0.37693675282970873,0.43554998607318574,0.21062699538210797,High Reliability,0.059618930547019056,63.21038797278134,0.17033980156291156,0.2600143558204124,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator",Death,0.13709588408803475,0.2522250773886056,0.3504616134410428,0.3439949270827553,0.19822666821643695,0.21257126012649838
SD Chitnis,32,65.2,37,88.5,4,10.499999999999998,3,7.699999999999999,2.0375,135.7361963190184,0.16104294478527603,0.11809815950920244,32,112.25017627444788,0.38121558020225044,0.013004920780835993,0.3362381483547128,0.0007328691828508618,0.33742331288343547,0.6625766871165646,0.2718905375793584,214.28571428571428,88.0,,0.0,0.0,0.0,0.0,0.0,Low Reliability,0.11809815950920244,73.79182355607976,0.33742331288343547,0.3677236295018666,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Powerplay,0.06808256477226722,0.06808256477226722,0.05448803789329931,0.06811920823140977,0.0953082619893456,0.10890278886831353
SD Hope,44,62.1,59,70.2,8,11.0,3,6.3,1.4113636363636364,113.04347826086956,0.17713365539452497,0.10144927536231883,44,104.62626825291913,0.32391594036315186,0.012166765803276913,0.3698336017176598,0.005130084279956029,0.28985507246376807,0.7101449275362319,0.2592587749591817,100.0,100.0,160.0,0.0,0.0,0.0,0.0,0.0,Low Reliability,0.10144927536231883,69.86110716753248,0.28985507246376807,0.32771255501907487,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Powerplay,0.06558420638178883,0.06558420638178883,0.052621267633829745,0.06584071059578663,0.09176658809170479,0.10472952683966388
SE Marsh,788,827.2,1060,1091.0,146,155.4,27,49.5,1.049746192893401,131.8907156673114,0.18786266924564796,0.05984042553191489,788,129.82200491424524,0.5132816347154384,0.2190288217163251,0.3922344821522772,0.2777574203004764,0.17097264437689966,0.8290273556231004,0.43251993915966347,166.66666666666669,147.0744680851064,116.89750692520775,0.0,0.5063566234972179,0.21074661422916027,0.1520211066892292,0.4957368743881602,High Reliability,0.05984042553191489,85.40770971837306,0.17097264437689966,0.4859626578319964,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,"Weak at Death, Weak in Collapse, Poor Stabilizer",Death,0.22415412899321135,0.4514836221115065,0.25047152324097555,0.25903817903707343,0.3308676813630176,0.32983078442340424
SE Rutherford,82,148.9,68,102.69999999999999,6,9.6,6,16.4,1.8158536585365854,68.97246474143721,0.06447280053727333,0.11014103425117527,82,79.67195667495446,0.13636474459684922,0.035635105174931056,0.13461139263691313,0.01905459875412239,0.3146886692890722,0.6853113307109278,0.15325395065347402,127.77777777777777,81.63265306122449,33.33333333333333,0.0,0.0,0.1342899780238907,0.27343266130677946,0.0,Low Reliability,0.11014103425117527,50.38208602646361,0.3146886692890722,0.1294340508771809,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Death,0.04117167747648687,0.04117167747648687,0.1555831364800643,0.16468383447634394,0.05744980247954038,0.0651125000122141
SK Raina,1752,1917.7,2334,2541.9,314,355.3,69,94.4,1.0945776255707762,132.5494081451739,0.18527402617719144,0.049225634875110814,1752,131.56910057860202,0.5264124269612793,0.5138701130157357,0.38682970920025733,0.6310003664345913,0.14064467107174516,0.8593553289282548,0.5519490376257117,160.37735849056605,125.92190889370933,136.8107302533532,0.48753822506703337,0.5535624620813304,0.4137768098082578,0.39928603584531835,0.544328958285682,High Reliability,0.049225634875110814,86.35242139424886,0.14064467107174516,0.49557895305450667,Low Risk Stabilizer,Clutch Finisher,No Strong Specialist Tag,No Major Weakness Tag,Death,0.533678859394634,0.5629280908612853,0.4703720953749637,0.48669280720085917,0.5529721210407446,0.5551998257668757
SK Trivedi,31,157.8,21,111.10000000000001,1,5.5,2,10.100000000000001,5.090322580645162,70.40557667934094,0.03485424588086185,0.06400506970849176,31,86.95714875747787,0.1911186688714418,0.038041421078245825,0.07277144064216308,0.00036643459142543175,0.18287162773854787,0.8171283722614522,0.1767392702754094,68.96551724137932,50.0,,0.0,0.0,0.19562265375439108,0.36251494520552274,0.0,Low Reliability,0.06400506970849176,53.56845908972119,0.18287162773854787,0.16186839550082804,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Accelerator, Low Sample Confidence",Powerplay,0.04423978275756616,0.04423978275756616,0.20428061704693282,0.2102628660599486,0.06193203151467837,0.07076899502844886
SK Warne,114,353.7,115,354.4,13,42.3,11,43.1,3.1026315789473684,100.19790783149563,0.11959287531806616,0.12185467910658751,114,99.28974186028438,0.28380776494624804,0.09100740820851133,0.24969542755802304,0.030780505679736163,0.3481562260188214,0.6518437739811787,0.23898035500398324,115.2542372881356,85.45454545454545,,0.0,0.0,0.3263622104827385,0.4192848018489108,0.0,Medium Reliability,0.12185467910658751,64.35756012889327,0.3481562260188214,0.27169151236025185,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator",Powerplay,0.06436216460295624,0.06436216460295624,0.28777923150808016,0.2779233126306095,0.08979922538734136,0.10174824313754054
SL Malinga,77,390.2,70,356.1,9,46.0,10,53.5,5.067532467532468,91.26089185033317,0.11788826242952333,0.137109174782163,77,93.60665232103773,0.2410948960537289,0.10087600713783594,0.24613640246648966,0.01722242579699524,0.3917404993776085,0.6082595006223914,0.21694293415082067,93.93939393939394,72.72727272727273,,0.0,0.23842098490795136,0.29804760555195525,0.37784107039222914,0.21422387790735775,Low Reliability,0.137109174782163,60.87952188980357,0.3917404993776085,0.23628828473393954,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Accelerator, Low Sample Confidence",Powerplay,0.08895267909335812,0.19503226695190654,0.2596512605185528,0.24953411444477547,0.1329304815890257,0.1379058558013176
SM Curran,301,539.3,399,716.0,47,85.60000000000001,18,58.1,1.7916943521594684,132.76469497496757,0.15872427220470983,0.10773224550343038,301,127.7012232471834,0.49734229948777664,0.14118855783269343,0.3313970410577124,0.09930377427629168,0.3078064157240868,0.6921935842759133,0.3609991120893413,146.42857142857142,136.04651162790697,93.33333333333333,0.3391465861798642,0.3801555086541694,0.40354185685237515,0.3939821967563583,0.399073551518667,High Reliability,0.10773224550343038,82.96970483649844,0.3078064157240868,0.4611460123975119,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,No Major Weakness Tag,Death,0.31762234067251804,0.3370222579291803,0.3470076804893517,0.3287126731127941,0.31380814920216743,0.3081208186578016
SM Katich,178,197.3,230,219.4,32,28.1,7,6.4,1.1084269662921349,111.20121642169285,0.1424227065382666,0.03243791180942727,178,108.13496796209414,0.350286566696989,0.048721137727788896,0.29736134789353247,0.05423231953096372,0.09267974802693504,0.907320251973065,0.2933299295353343,130.76923076923077,121.81818181818183,132.72727272727275,0.0,0.0,0.0,0.0,0.0,Medium Reliability,0.03243791180942727,70.57788903878715,0.09267974802693504,0.33500873464736,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Powerplay,0.08146733031347814,0.08146733031347814,0.06680083383671143,0.08417894629002633,0.11351193924355975,0.12817843572032647
SM Pollock,40,104.4,39,94.2,4,10.2,3,10.3,2.6100000000000003,90.22988505747126,0.09770114942528735,0.09865900383141762,40,94.11279527327765,0.24489895675180517,0.023603525658357216,0.20398815743643334,0.0036643459142543054,0.2818828680897646,0.7181171319102354,0.20563987652602023,0.0,102.85714285714285,75.0,0.0,0.0,0.0,0.0,0.0,Low Reliability,0.09865900383141762,60.37572314097809,0.2818828680897646,0.23116007723407367,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Middle,0.0519596210186432,0.0519596210186432,0.04167762719234219,0.05214283831435592,0.07270682596695793,0.08298881979325895
SN Khan,179,327.0,171,279.5,20,36.1,16,46.7,1.8268156424581006,85.47400611620795,0.11039755351681958,0.14281345565749237,179,88.03844221439894,0.19924543607101874,0.08378846049856703,0.23049671022148094,0.054598754122389154,0.40803844473569245,0.5919615552643076,0.19841634170613218,108.8235294117647,99.0,77.77777777777779,0.0,0.0,0.21883936871121745,0.2686435980645498,0.0,Medium Reliability,0.14281345565749237,57.23896746931215,0.40803844473569245,0.1992307919824024,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Death,0.05779389854489142,0.05779389854489142,0.20256972846020924,0.1983169693158468,0.08036547042162409,0.09028628750693071
SN Thakur,110,414.1,144,553.4,18,70.7,11,42.4,3.7645454545454546,133.6392175802946,0.17073170731707316,0.1023907268775658,110,122.25793816330341,0.4564317488925821,0.10733791164224302,0.35646711012564675,0.029314767314034443,0.29254493393590225,0.7074550660640977,0.3326530701078434,137.70491803278688,122.44897959183673,,0.0,0.0,0.4146476493216425,0.45859063582640774,0.0,Medium Reliability,0.1023907268775658,80.18403119066497,0.29254493393590225,0.4327904189863612,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator",Powerplay,0.08756048262406602,0.08756048262406602,0.3514345478039328,0.33246247339333895,0.12229152800055207,0.13892418150594424
SO Hetmyer,375,778.9,589,1164.8,77,152.2,19,51.7,2.0770666666666666,149.5442290409552,0.195403774553858,0.06637565797920145,375,143.38833426506903,0.6152432249583545,0.20596982642080786,0.40797939596244903,0.12641993404177354,0.18964473708343269,0.8103552629165673,0.44848668105979345,193.7984496124031,143.81443298969072,115.38461538461537,0.6109768092596892,0.3241529146019271,0.4858749228195483,0.4842690116603481,0.2930455181259506,High Reliability,0.06637565797920145,93.84915154119574,0.18964473708343269,0.5718887649658511,Low Risk Stabilizer,Clutch Finisher,No Strong Specialist Tag,Poor Accelerator,Death,0.4499810522569671,0.31935492983717534,0.42407754836113104,0.40407479571833455,0.37771106656270786,0.39170460400459534
SP Fleming,105,74.6,142,97.5,22,15.7,4,4.5,0.7104761904761904,130.6970509383378,0.21045576407506703,0.060321715817694375,105,119.89771948917166,0.4386928570293319,0.015546422970853832,0.4394061255991552,0.027482594356907288,0.17234775947912676,0.8276522405208733,0.33138495945140023,,122.85714285714286,141.42857142857144,0.0,0.0,0.0,0.0,0.0,Medium Reliability,0.060321715817694375,80.35686225650568,0.17234775947912676,0.43454968013998746,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Powerplay,0.08696862901638615,0.08696862901638615,0.07039938104381614,0.08834275873423152,0.12148125467937153,0.13805050265194155
SP Goswami,60,56.0,50,17.8,7,2.3,6,19.6,0.9333333333333333,31.78571428571429,0.04107142857142857,0.35000000000000003,60,61.52817299489996,0.0,0.010517493105499376,0.08575216450216452,0.010993037742762916,1.0,0.0,0.01661527895783899,0.0,76.47058823529412,90.2439024390244,0.0,0.0,0.0,0.0,0.0,Low Reliability,0.35000000000000003,38.55976093979712,1.0,0.009093664330693974,Moderate Profile,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Powerplay,0.005802775400874185,0.005802775400874185,0.004972011452982235,0.00635242728801233,0.00801395518379623,0.008844719131688179
SP Jackson,33,102.3,39,102.3,3,3.9,2,8.6,3.1,100.0,0.03812316715542522,0.08406647116324535,33,98.32477316019444,0.2765552693999981,0.02303574325420429,0.07959655203056965,0.0010993037742762918,0.2401899176092724,0.7598100823907276,0.20331464302063973,100.0,137.5,,0.0,0.0,0.0,0.0,0.0,Low Reliability,0.08406647116324535,60.51979058233367,0.2401899176092724,0.2326265511682955,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Powerplay,0.05099355632130138,0.05099355632130138,0.040827824170269394,0.05104852151001519,0.07137998581207916,0.08154571796311116
SP Narine,444,715.4,702,905.6,120,136.8,43,102.0,1.6112612612612611,126.5865250209673,0.19122169415711493,0.1425775789767962,444,123.61411595466726,0.46662448715535965,0.1888011680095171,0.3992477190128855,0.15170392085012824,0.4073645113622748,0.5926354886377252,0.3663163233072718,86.53846153846155,174.5762711864407,166.36636636636638,0.0,0.33388914957684207,0.34621843781660216,0.3582095297383271,0.38997620569297153,High Reliability,0.1425775789767962,81.81733733908494,0.4073645113622748,0.44941597206570355,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,Weak at Death,Middle,0.17283109980828293,0.3258855699236683,0.32405861035019623,0.31653688796857854,0.25604554875081365,0.24364514340830282
SPD Smith,1133,1469.0,1334,1798.0,150,233.3,46,86.6,1.296557811120918,122.39618788291355,0.15881552076242342,0.05895166780122532,1133,121.33206850687843,0.44947311328190964,0.3925539393283945,0.3315875569857871,0.40417735434224994,0.16843333657492945,0.8315666634250706,0.45182143622015536,172.07792207792207,109.50871632329635,108.62068965517241,0.4985082815929304,0.5209115111971866,0.399964820797223,0.475359618784763,0.5024568697481617,High Reliability,0.05895166780122532,79.15186193462398,0.16843333657492945,0.422283886105324,Low Risk Stabilizer,Clutch Finisher,No Strong Specialist Tag,No Major Weakness Tag,Death,0.4732792193854193,0.4824379406348833,0.4298167234104485,0.44015966065760054,0.46428884730113085,0.46544800391453556
SR Tendulkar,982,758.8,1097,696.7,147,94.4,31,41.3,0.7727087576374745,91.81602530311018,0.12440695835529786,0.0544280442804428,982,92.07780331390536,0.22960439836807067,0.20053533769534415,0.25974664941454617,0.34884573103700994,0.15550869794412228,0.8444913020558777,0.3076868141596183,117.64705882352942,121.14942528735632,103.31384015594543,0.0,0.0,0.18794485440924696,0.2567872546983713,0.0,High Reliability,0.0544280442804428,60.22296032255513,0.15550869794412228,0.229605092365684,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Middle,0.12924856319545608,0.12924856319545608,0.2532389779257668,0.27415535977358596,0.1774595311632684,0.1928438718712493
SR Watson,1572,1528.9,2162,1805.0,320,262.2,67,102.8,0.9725826972010179,118.05873503826278,0.1714958466871607,0.06723788344561449,1572,117.41633024195144,0.4200432734083296,0.40874925647542315,0.3580625405074356,0.5650421399780139,0.19210823841604138,0.8078917615839586,0.4690220388896298,186.3013698630137,158.50622406639005,113.4020618556701,0.0,0.4073354464815499,0.2463078303865017,0.2611422917432236,0.4063577680847932,High Reliability,0.06723788344561449,77.30963201265729,0.19210823841604138,0.40353168133242295,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,"Weak at Death, Weak in Collapse, Poor Stabilizer",Death,0.2629654959318285,0.4462175629286882,0.3423694338650346,0.3709253059054389,0.37875558362817147,0.3820843328477647
SS Iyer,1187,1357.4,1466,1628.4,190,223.0,42,68.1,1.1435551811288964,119.96463827906292,0.16428466185354354,0.050169441579490194,1187,119.04525611119145,0.43228592709309,0.3623803601362678,0.3430064606578531,0.42396482227922316,0.14334126165568625,0.8566587383443137,0.4461020091394824,145.26315789473685,131.79571663920922,108.8659793814433,0.37817019583236333,0.4516013294271468,0.3476561055990604,0.4196317039386629,0.42514135340563036,High Reliability,0.050169441579490194,77.99854014085662,0.14334126165568625,0.41054413191509426,Low Risk Stabilizer,Clutch Finisher,No Strong Specialist Tag,No Major Weakness Tag,Death,0.40906801676216215,0.4407890280787389,0.3967854933940698,0.41272078423905934,0.4228480451725437,0.4291880731635396
SS Prabhudessai,67,182.4,89,237.1,12,32.3,4,11.0,2.7223880597014927,129.9890350877193,0.17708333333333331,0.06030701754385965,67,115.98479934336181,0.40928419752807277,0.044692586384037204,0.3697285353535354,0.013558079882740931,0.17230576441102755,0.8276942355889725,0.3129146121323753,114.99999999999999,143.47826086956522,0.0,0.0,0.0,0.33891606147052455,0.40314894338348994,0.0,Low Reliability,0.06030701754385965,76.67421293935041,0.17230576441102755,0.3970637000901374,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator, Low Sample Confidence",Middle,0.08026236501550497,0.08026236501550497,0.3009702948429685,0.2898256114879684,0.11223173022287954,0.1278774608294983
SS Tiwary,603,1093.9,630,1187.0,60,117.30000000000001,24,51.1,1.814096185737977,108.51083280007312,0.10723100831885914,0.04671359356431118,603,107.64623024615655,0.34661331998153444,0.2911371870437463,0.22388534767179988,0.20996702088677172,0.13346741018374622,0.8665325898162538,0.3486038796667742,152.17391304347828,96.99074074074075,64.28571428571429,0.42042731948827083,0.3724074371527087,0.43155215520820545,0.5251771121870268,0.3204112311455898,High Reliability,0.04671359356431118,68.87697848044829,0.13346741018374622,0.31769503090710743,Low Risk Stabilizer,Clutch Finisher,No Strong Specialist Tag,No Major Weakness Tag,Death,0.35590000149126966,0.33169124413991075,0.4051309691964095,0.3992667944011484,0.328193033744777,0.34000190737225994
ST Jayasuriya,225,159.6,319,160.20000000000002,52,25.4,12,13.2,0.7093333333333333,100.37593984962407,0.15914786967418545,0.08270676691729323,225,99.80197323076928,0.28765758487589443,0.0385280917103769,0.3322814612288297,0.07145474532795895,0.23630504833512347,0.7636949516648766,0.25969857844243915,,185.45454545454544,127.6470588235294,0.0,0.0,0.0,0.0,0.0,High Reliability,0.08270676691729323,66.24709872542898,0.23630504833512347,0.2909252758910879,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Middle,0.07564285640980363,0.07564285640980363,0.06265792748768167,0.07921559367620158,0.10518545152044549,0.11817038044256746
STR Binny,376,811.0,459,986.4,50,116.7,21,72.4,2.1569148936170213,121.62762022194822,0.14389642416769421,0.08927250308261406,376,118.76277318250861,0.4301628466429438,0.2146487860271454,0.3004382916713374,0.12678636863319898,0.25506429452175444,0.7449357054782455,0.35357216545611164,166.66666666666669,108.47457627118644,62.06896551724138,0.4655738069046645,0.3465261356248695,0.4302826743880629,0.48629887013489437,0.3489582999334937,High Reliability,0.08927250308261406,77.01352087621294,0.25506429452175444,0.40051754254337696,Low Risk Stabilizer,Clutch Finisher,No Strong Specialist Tag,No Major Weakness Tag,Death,0.3692629547561308,0.3158131108956543,0.3834201756751509,0.3700114545154933,0.3294618680005852,0.32920612841499125
SV Samson,1754,2162.0,2302,2661.8,286,353.0,79,136.6,1.2326111744583808,123.11748381128584,0.16327474560592045,0.06318223866790008,1754,122.39968003175802,0.4574970500464831,0.5799221326988591,0.34089787794690674,0.6317332356174422,0.18052068190828593,0.819479318091714,0.5268258454021888,172.66666666666666,136.8942731277533,114.94252873563218,0.4975039180700218,0.56884578330285,0.38770213487907973,0.4188206511858988,0.5540479359606428,High Reliability,0.06318223866790008,79.97079784329162,0.18052068190828593,0.4306198997983505,Low Risk Stabilizer,Clutch Finisher,No Strong Specialist Tag,No Major Weakness Tag,Death,0.5334504002187698,0.5648143472064321,0.45991117117116065,0.4821807633649161,0.5487484606184196,0.5503469255589383
SW Billings,178,241.6,240,310.5,29,41.0,13,29.4,1.3573033707865167,128.5182119205298,0.1697019867549669,0.1216887417218543,178,121.65437672873001,0.45189551200145406,0.0606986427296815,0.35431717840658244,0.05423231953096372,0.34768211920529796,0.6523178807947021,0.3194121461166201,188.88888888888889,132.69230769230768,121.42857142857142,0.0,0.0,0.0,0.0,0.0,Medium Reliability,0.1216887417218543,79.78070550743669,0.34768211920529796,0.42868493480554165,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Death,0.08798788445879958,0.08798788445879958,0.07201727715296859,0.09069950043534777,0.12264071504700978,0.1386113223528408
Sachin Baby,43,149.3,51,181.60000000000002,6,20.7,6,22.9,3.4720930232558143,121.6342933690556,0.13864701942397856,0.15338245144005355,43,108.50785792651106,0.35308912682761595,0.035743254204293515,0.2894781708579432,0.004763649688530597,0.43823557554301007,0.5617644244569899,0.24869701709957515,200.0,96.42857142857143,0.0,0.0,0.0,0.2253554089715084,0.2556281901738675,0.0,Low Reliability,0.15338245144005355,70.65059553286578,0.43823557554301007,0.3357488198283816,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Death,0.06288880172817338,0.06288880172817338,0.2045031620052649,0.19766793256775522,0.08799668592255741,0.10043153677753619
Sandeep Sharma,56,269.6,48,220.8,4,18.0,4,15.3,4.814285714285715,81.89910979228486,0.06676557863501482,0.05675074183976261,56,89.12553132701973,0.20741576216234603,0.06826907478505381,0.13939843539250069,0.009527299377061196,0.162144976685036,0.837855023314964,0.20274448236887987,87.8048780487805,80.0,,0.0,0.0,0.25304418495459313,0.39158776904523523,0.0,Low Reliability,0.05675074183976261,56.14594194161243,0.162144976685036,0.1881047982760619,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Accelerator, Low Sample Confidence",Powerplay,0.05211521549877915,0.05211521549877915,0.24109260762348123,0.24025613662438317,0.07286602870452019,0.0830032528229642
Shahbaz Ahmed,237,512.6,261,540.4,26,54.7,16,46.3,2.1628691983122366,105.42333203277407,0.10671088568084276,0.09032383925087786,237,103.99402740091844,0.3191641551882908,0.13396961012274913,0.22279939464878995,0.07585196042506412,0.2580681121453653,0.7419318878546347,0.2734504761464077,154.54545454545453,101.68539325842696,80.0,0.0,0.26426821965316816,0.35351583362414063,0.43272837657067426,0.21573908776685735,High Reliability,0.09032383925087786,66.66485186778478,0.2580681121453653,0.29517761832487904,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator",Death,0.11210127626539014,0.22859551851500026,0.31565631688536594,0.30569110964617885,0.16481283067796987,0.17740422647420956
Shakib Al Hasan,271,559.6,332,652.6,39,73.7,19,48.0,2.0649446494464945,116.61901358112938,0.1317012151536812,0.08577555396711936,271,113.59722384044298,0.3913396976705743,0.14667712107283837,0.2749761734572314,0.08831073653352876,0.24507301133462672,0.7549269886653733,0.3158570386479488,151.64835164835165,109.81595092024541,88.23529411764706,0.35539280152892133,0.0,0.33496110083801545,0.4091487335772193,0.0,High Reliability,0.08577555396711936,73.42638291041303,0.24507301133462672,0.36400378012901086,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak in High RRR, Poor Accelerator",Death,0.2521376308300311,0.09221087014201651,0.31268964193913007,0.3068206838883228,0.1992906711392721,0.21508352307166956
Shashank Singh,233,520.3,358,783.5,50,111.1,8,26.2,2.233047210300429,150.58620026907553,0.2135306553911205,0.05035556409763598,233,141.1573881095079,0.5984759173186117,0.1360514789379765,0.44582612595297594,0.0743862220593624,0.14387304027895992,0.8561269597210401,0.43024521088899476,183.60655737704917,147.76119402985074,126.3157894736842,0.0,0.43569574489452345,0.43158705773507766,0.46599814934298167,0.39942718744172956,High Reliability,0.05035556409763598,93.23565908134957,0.14387304027895992,0.5656439764644328,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,Weak at Death,Death,0.17863331414741246,0.37288297147730837,0.3863413359164798,0.3718553109511803,0.265319865083453,0.2741144777463751
Shivam Mavi,42,226.9,39,215.9,5,28.0,6,29.3,5.402380952380953,95.15204936095196,0.12340237990304098,0.12913177611282503,42,96.27545918974045,0.2611530698859619,0.056724165900611044,0.257649211373319,0.004397215097105167,0.3689479317509286,0.6310520682490715,0.21821823192997775,112.5,30.0,,0.0,0.0,0.27349500324950954,0.33882353356540407,0.0,Low Reliability,0.12913177611282503,62.70137070996591,0.3689479317509286,0.2548330286519412,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Accelerator, Low Sample Confidence",Powerplay,0.055214140247060214,0.055214140247060214,0.23840711334171616,0.2287212383997088,0.07725582419491324,0.08816673579141213
